date,season,match_id,home_team,away_team,home_goals,away_goals,result,home_atk_pre,home_def_pre,away_atk_pre,away_def_pre,home_atk_post,home_def_post,away_atk_post,away_def_post,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2021-01-17,2021,142,Bayern Munich,Freiburg,2,1,H,0.3386,-0.0123,0.0794,-0.0063,0.3273,-0.022,0.0696,-0.0176,1656.71,1544.16,1667.98,1532.89
2021-01-17,2021,143,Ein Frankfurt,Schalke 04,3,1,H,0.0362,-0.0412,-0.1954,0.2171,0.0488,-0.0432,-0.1974,0.2297,1569.27,1342.4,1578.27,1333.4
2021-01-19,2021,144,M'gladbach,Werder Bremen,1,0,H,0.067,0.0033,-0.1091,-0.045,0.0494,-0.0217,-0.1341,-0.0626,1547.21,1463.39,1559.87,1450.73
2021-01-19,2021,145,Hertha,Hoffenheim,0,3,A,-0.0621,-0.0312,-0.0808,0.0831,-0.0997,0.0039,-0.0456,0.0455,1455.24,1398.25,1411.95,1441.53
2021-01-19,2021,146,Leverkusen,Dortmund,2,1,H,0.0619,-0.1591,0.0886,-0.0857,0.066,-0.165,0.0827,-0.0816,1583.04,1580.79,1600.05,1563.78
2021-01-19,2021,147,Mainz,Wolfsburg,0,2,A,-0.1837,0.1025,-0.0103,-0.1055,-0.2113,0.112,-0.0008,-0.1331,1335.68,1562.25,1321.51,1576.42
2021-01-20,2021,148,Schalke 04,FC Koln,1,2,A,-0.1974,0.2297,-0.2128,0.0123,-0.208,0.2414,-0.201,0.0017,1333.4,1400.63,1314.39,1419.64
2021-01-20,2021,149,RB Leipzig,Union Berlin,1,0,H,0.0152,-0.1875,0.088,-0.0953,0.0012,-0.2127,0.0628,-0.1093,1602.9,1596.52,1619.68,1579.73
2021-01-20,2021,150,Augsburg,Bayern Munich,0,1,A,-0.1675,0.0165,0.3273,-0.022,-0.1979,-0.0027,0.3081,-0.0524,1404.53,1667.98,1395.47,1677.03
2021-01-20,2021,151,Freiburg,Ein Frankfurt,2,2,D,0.0696,-0.0176,0.0488,-0.0432,0.0719,-0.0063,0.0601,-0.041,1532.89,1578.27,1532.71,1578.45
2021-01-20,2021,152,Bielefeld,Stuttgart,3,0,H,-0.2688,-0.0414,0.1044,-0.0356,-0.2359,-0.071,0.0748,-0.0027,1390.95,1566.1,1435.79,1521.25
2021-01-22,2021,153,M'gladbach,Dortmund,4,2,H,0.0494,-0.0217,0.0827,-0.0816,0.0938,-0.0113,0.0932,-0.0373,1559.87,1563.78,1583.02,1540.63
2021-01-23,2021,154,Augsburg,Union Berlin,2,1,H,-0.1979,-0.0027,0.0628,-0.1093,-0.185,-0.0122,0.0533,-0.0963,1395.47,1579.73,1422.84,1552.37
2021-01-23,2021,155,Bielefeld,Ein Frankfurt,1,5,A,-0.2359,-0.071,0.0601,-0.041,-0.2438,0.0015,0.1326,-0.0488,1435.79,1578.45,1406.22,1608.03
2021-01-23,2021,156,Freiburg,Stuttgart,2,1,H,0.0719,-0.0063,0.0748,-0.0027,0.0724,-0.016,0.065,-0.0022,1532.71,1521.25,1549.21,1504.75
2021-01-23,2021,157,Leverkusen,Wolfsburg,0,1,A,0.066,-0.165,-0.0008,-0.1331,0.0316,-0.1685,-0.0044,-0.1675,1600.05,1576.42,1575.88,1600.6
2021-01-23,2021,158,Mainz,RB Leipzig,3,2,H,-0.2113,0.112,0.0012,-0.2127,-0.1754,0.1209,0.0101,-0.1768,1321.51,1619.68,1353.78,1587.41
2021-01-23,2021,159,Hertha,Werder Bremen,1,4,A,-0.0997,0.0039,-0.1341,-0.0626,-0.111,0.0595,-0.0785,-0.0739,1411.95,1450.73,1377.54,1485.14
2021-01-24,2021,160,Schalke 04,Bayern Munich,0,4,A,-0.208,0.2414,0.3081,-0.0524,-0.2363,0.2733,0.3399,-0.0808,1314.39,1677.03,1303.04,1688.38
2021-01-24,2021,161,Hoffenheim,FC Koln,3,0,H,-0.0456,0.0455,-0.201,0.0017,-0.0208,0.0217,-0.2248,0.0265,1441.53,1419.64,1468.07,1393.11
2021-01-29,2021,162,Stuttgart,Mainz,2,0,H,0.065,-0.0022,-0.1754,0.1209,0.0607,-0.0255,-0.1986,0.1166,1504.75,1353.78,1517.51,1341.02
2021-01-30,2021,163,Dortmund,Augsburg,3,1,H,0.0932,-0.0373,-0.185,-0.0122,0.1133,-0.0395,-0.1872,0.0079,1540.63,1422.84,1555.33,1408.13
2021-01-30,2021,164,Bayern Munich,Hoffenheim,4,1,H,0.3399,-0.0808,-0.0208,0.0217,0.3671,-0.0859,-0.0259,0.0489,1688.38,1468.07,1700.0,1456.45
2021-01-30,2021,165,Ein Frankfurt,Hertha,3,1,H,0.1326,-0.0488,-0.111,0.0595,0.148,-0.0525,-0.1147,0.0749,1608.03,1377.54,1616.88,1368.69
2021-01-30,2021,166,Union Berlin,M'gladbach,1,1,D,0.0533,-0.0963,0.0938,-0.0113,0.0349,-0.1041,0.086,-0.0296,1552.37,1583.02,1551.63,1583.76
2021-01-30,2021,167,RB Leipzig,Leverkusen,1,0,H,0.0101,-0.1768,0.0316,-0.1685,-0.0013,-0.2008,0.0075,-0.1799,1587.41,1575.88,1603.91,1559.38
2021-01-30,2021,168,Werder Bremen,Schalke 04,1,1,D,-0.0785,-0.0739,-0.2363,0.2733,-0.1032,-0.0743,-0.2367,0.2486,1485.14,1303.04,1477.36,1310.82
2021-01-31,2021,169,FC Koln,Bielefeld,3,1,H,-0.2248,0.0265,-0.2438,0.0015,-0.1943,0.0241,-0.2462,0.0321,1393.11,1406.22,1416.95,1382.37
2021-01-31,2021,170,Wolfsburg,Freiburg,3,0,H,-0.0044,-0.1675,0.0724,-0.016,0.0196,-0.1928,0.0472,0.0079,1600.6,1549.21,1624.47,1525.34
2021-02-05,2021,171,Hertha,Bayern Munich,0,1,A,-0.1147,0.0749,0.3671,-0.0859,-0.1448,0.0517,0.3438,-0.116,1368.69,1700.0,1362.08,1706.61
2021-02-06,2021,172,Augsburg,Wolfsburg,0,2,A,-0.1872,0.0079,0.0196,-0.1928,-0.2124,0.0193,0.031,-0.2179,1408.13,1624.47,1393.34,1639.26
2021-02-06,2021,173,Freiburg,Dortmund,2,1,H,0.0472,0.0079,0.1133,-0.0395,0.0501,-0.0035,0.1019,-0.0366,1525.34,1555.33,1544.19,1536.48
2021-02-06,2021,174,Leverkusen,Stuttgart,5,2,H,0.0075,-0.1799,0.0607,-0.0255,0.0714,-0.1646,0.076,0.0384,1559.38,1517.51,1584.1,1492.79
2021-02-06,2021,175,Mainz,Union Berlin,1,0,H,-0.1986,0.1166,0.0349,-0.1041,-0.2058,0.0842,0.0026,-0.1112,1341.02,1551.63,1369.66,1522.99
2021-02-06,2021,176,Schalke 04,RB Leipzig,0,3,A,-0.2367,0.2486,-0.0013,-0.2008,-0.2605,0.273,0.0231,-0.2246,1310.82,1603.91,1297.62,1617.1
2021-02-06,2021,177,M'gladbach,FC Koln,1,2,A,0.086,-0.0296,-0.1943,0.0241,0.0649,-0.0119,-0.1765,0.0031,1583.76,1416.95,1552.68,1448.03
2021-02-07,2021,178,Hoffenheim,Ein Frankfurt,1,3,A,-0.0259,0.0489,0.148,-0.0525,-0.04,0.075,0.1742,-0.0666,1456.45,1616.88,1437.99,1635.35
2021-02-12,2021,179,RB Leipzig,Augsburg,2,1,H,0.0231,-0.2246,-0.2124,0.0193,0.0247,-0.2225,-0.2104,0.0209,1617.1,1393.34,1623.96,1386.48
2021-02-13,2021,180,Dortmund,Hoffenheim,2,2,D,0.1019,-0.0366,-0.04,0.075,0.098,-0.0224,-0.0257,0.0711,1536.48,1437.99,1531.11,1443.36
2021-02-13,2021,181,Leverkusen,Mainz,2,2,D,0.0714,-0.1646,-0.2058,0.0842,0.0684,-0.1438,-0.185,0.0813,1584.1,1369.66,1575.54,1378.21
2021-02-13,2021,182,Stuttgart,Hertha,1,1,D,0.076,0.0384,-0.1448,0.0517,0.0542,0.0334,-0.1498,0.0299,1492.79,1362.08,1486.42,1368.45
2021-02-13,2021,183,Werder Bremen,Freiburg,0,0,D,-0.1032,-0.0743,0.0501,-0.0035,-0.1363,-0.1014,0.0229,-0.0365,1477.36,1544.19,1478.0,1543.54
2021-02-13,2021,184,Union Berlin,Schalke 04,0,0,D,0.0026,-0.1112,-0.2605,0.273,-0.0459,-0.1304,-0.2796,0.2245,1522.99,1297.62,1514.19,1306.42
2021-02-14,2021,185,Ein Frankfurt,FC Koln,2,0,H,0.1742,-0.0666,-0.1765,0.0031,0.1702,-0.0884,-0.1983,-0.0009,1635.35,1448.03,1646.19,1437.19
2021-02-14,2021,186,Wolfsburg,M'gladbach,0,0,D,0.031,-0.2179,0.0649,-0.0119,-0.0065,-0.2418,0.0411,-0.0494,1639.26,1552.68,1634.28,1557.67
2021-02-15,2021,187,Bayern Munich,Bielefeld,3,3,D,0.3438,-0.116,-0.2462,0.0321,0.3503,-0.0754,-0.2056,0.0385,1706.61,1382.37,1696.05,1392.93
2021-02-19,2021,188,Bielefeld,Wolfsburg,0,3,A,-0.2056,0.0385,-0.0065,-0.2418,-0.2291,0.0698,0.0248,-0.2653,1392.93,1634.28,1376.3,1650.91
2021-02-20,2021,189,FC Koln,Stuttgart,0,1,A,-0.1983,-0.0009,0.0542,0.0334,-0.2295,-0.0102,0.0449,0.0022,1437.19,1486.42,1417.15,1506.47
2021-02-20,2021,190,M'gladbach,Mainz,1,2,A,0.0411,-0.0494,-0.185,0.0813,0.0195,-0.0314,-0.167,0.0597,1557.67,1378.21,1526.09,1409.79
2021-02-20,2021,191,Ein Frankfurt,Bayern Munich,2,1,H,0.1702,-0.0884,0.3503,-0.0754,0.1698,-0.1045,0.3341,-0.0758,1646.19,1696.05,1666.18,1676.06
2021-02-20,2021,192,Schalke 04,Dortmund,0,4,A,-0.2796,0.2245,0.098,-0.0224,-0.3068,0.2661,0.1396,-0.0496,1306.42,1531.11,1284.99,1552.53
2021-02-20,2021,193,Freiburg,Union Berlin,0,1,A,0.0229,-0.0365,-0.0459,-0.1304,-0.0101,-0.0421,-0.0515,-0.1635,1543.54,1514.19,1519.05,1538.68
2021-02-21,2021,194,Augsburg,Leverkusen,1,1,D,-0.2104,0.0209,0.0684,-0.1438,-0.2162,0.0105,0.058,-0.1496,1386.48,1575.54,1391.55,1570.48
2021-02-21,2021,195,Hertha,RB Leipzig,0,3,A,-0.1498,0.0299,0.0247,-0.2225,-0.1751,0.0605,0.0554,-0.2479,1368.45,1623.96,1352.82,1639.59
2021-02-21,2021,196,Hoffenheim,Werder Bremen,4,0,H,-0.0257,0.0711,-0.1363,-0.1014,0.0219,0.0451,-0.1623,-0.0538,1443.36,1478.0,1481.6,1439.77
2021-02-26,2021,197,Werder Bremen,Ein Frankfurt,2,1,H,-0.1623,-0.0538,0.1698,-0.1045,-0.1505,-0.065,0.1586,-0.0927,1439.77,1666.18,1469.13,1636.81
2021-02-27,2021,198,Bayern Munich,FC Koln,5,1,H,0.3341,-0.0758,-0.2295,-0.0102,0.3833,-0.0763,-0.23,0.0389,1676.06,1417.15,1687.62,1405.59
2021-02-27,2021,199,Dortmund,Bielefeld,3,0,H,0.1396,-0.0496,-0.2291,0.0698,0.1542,-0.0706,-0.2501,0.0844,1552.53,1376.3,1566.79,1362.05
2021-02-27,2021,200,Stuttgart,Schalke 04,5,1,H,0.0449,0.0022,-0.3068,0.2661,0.0947,0.0017,-0.3073,0.3159,1506.47,1284.99,1520.33,1271.13
2021-02-27,2021,201,Wolfsburg,Hertha,2,0,H,0.0248,-0.2653,-0.1751,0.0605,0.0247,-0.2832,-0.193,0.0604,1650.91,1352.82,1657.24,1346.48
2021-02-27,2021,202,RB Leipzig,M'gladbach,3,2,H,0.0554,-0.2479,0.0195,-0.0314,0.0777,-0.23,0.0374,-0.009,1639.59,1526.09,1650.82,1514.87
2021-02-28,2021,203,Leverkusen,Freiburg,1,2,A,0.058,-0.1496,-0.0101,-0.0421,0.0406,-0.1333,0.0062,-0.0595,1570.48,1519.05,1544.8,1544.73
2021-02-28,2021,204,Union Berlin,Hoffenheim,1,1,D,-0.0515,-0.1635,0.0219,0.0451,-0.068,-0.1676,0.0178,0.0285,1538.68,1481.6,1534.69,1485.58
2021-02-28,2021,205,Mainz,Augsburg,0,1,A,-0.167,0.0597,-0.2162,0.0105,-0.1985,0.0559,-0.2199,-0.0209,1409.79,1391.55,1385.91,1415.43
2021-03-05,2021,206,Schalke 04,Mainz,0,0,D,-0.3073,0.3159,-0.1985,0.0559,-0.336,0.2847,-0.2297,0.0273,1271.13,1385.91,1273.59,1383.45
2021-03-06,2021,207,Ein Frankfurt,Stuttgart,1,1,D,0.1586,-0.0927,0.0947,0.0017,0.1354,-0.1005,0.0868,-0.0215,1636.81,1520.33,1630.87,1526.27
2021-03-06,2021,208,Freiburg,RB Leipzig,0,3,A,0.0062,-0.0595,0.0777,-0.23,-0.0232,-0.0278,0.1094,-0.2594,1544.73,1650.82,1516.73,1678.81
2021-03-06,2021,209,Hertha,Augsburg,2,1,H,-0.193,0.0604,-0.2199,-0.0209,-0.1827,0.0567,-0.2236,-0.0106,1346.48,1415.43,1367.57,1394.34
2021-03-06,2021,210,Hoffenheim,Wolfsburg,2,1,H,0.0178,0.0285,0.0247,-0.2832,0.0295,0.0192,0.0154,-0.2714,1485.58,1657.24,1512.31,1630.51
2021-03-06,2021,211,M'gladbach,Leverkusen,0,1,A,0.0374,-0.009,0.0406,-0.1333,0.004,-0.0177,0.0319,-0.1667,1514.87,1544.8,1493.71,1565.95
2021-03-06,2021,212,Bayern Munich,Dortmund,4,2,H,0.3833,-0.0763,0.1542,-0.0706,0.413,-0.0664,0.1642,-0.0409,1687.62,1566.79,1702.14,1552.27
2021-03-07,2021,213,FC Koln,Werder Bremen,1,1,D,-0.23,0.0389,-0.1505,-0.065,-0.2374,0.0341,-0.1554,-0.0724,1405.59,1469.13,1406.11,1468.62
2021-03-07,2021,214,Bielefeld,Union Berlin,0,0,D,-0.2501,0.0844,-0.068,-0.1676,-0.2744,0.0562,-0.0963,-0.1918,1362.05,1534.69,1366.57,1530.17
2021-03-10,2021,215,Bielefeld,Werder Bremen,0,2,A,-0.2744,0.0562,-0.1554,-0.0724,-0.3004,0.071,-0.1406,-0.0984,1366.57,1468.62,1343.87,1491.32
2021-03-12,2021,216,Augsburg,M'gladbach,3,1,H,-0.2236,-0.0106,0.004,-0.0177,-0.1925,-0.0183,-0.0037,0.0134,1394.34,1493.71,1424.77,1463.28
2021-03-13,2021,217,Werder Bremen,Bayern Munich,1,3,A,-0.1406,-0.0984,0.413,-0.0664,-0.1505,-0.0765,0.4349,-0.0763,1491.32,1702.14,1476.18,1717.27
2021-03-13,2021,218,Union Berlin,FC Koln,2,1,H,-0.0963,-0.1918,-0.2374,0.0341,-0.0909,-0.1899,-0.2355,0.0395,1530.17,1406.11,1540.92,1395.36
2021-03-13,2021,219,Dortmund,Hertha,2,0,H,0.1642,-0.0409,-0.1827,0.0567,0.1583,-0.0631,-0.2049,0.0508,1552.27,1367.57,1563.24,1356.6
2021-03-13,2021,220,Wolfsburg,Schalke 04,5,0,H,0.0154,-0.2714,-0.336,0.2847,0.0657,-0.2866,-0.3511,0.335,1630.51,1273.59,1637.53,1266.58
2021-03-13,2021,221,Mainz,Freiburg,1,0,H,-0.2297,0.0273,-0.0232,-0.0278,-0.2382,-0.0006,-0.0511,-0.0363,1383.45,1516.73,1408.16,1492.03
2021-03-14,2021,222,Leverkusen,Bielefeld,1,2,A,0.0319,-0.1667,-0.3004,0.071,0.0112,-0.1442,-0.2778,0.0502,1565.95,1343.87,1532.86,1376.96
2021-03-14,2021,223,RB Leipzig,Ein Frankfurt,1,1,D,0.1094,-0.2594,0.1354,-0.1005,0.0922,-0.264,0.1308,-0.1176,1678.81,1630.87,1675.15,1634.54
2021-03-14,2021,224,Stuttgart,Hoffenheim,2,0,H,0.0868,-0.0215,0.0295,0.0192,0.0859,-0.0495,0.0015,0.0183,1526.27,1512.31,1548.08,1490.5
2021-03-19,2021,225,Bielefeld,RB Leipzig,0,1,A,-0.2778,0.0502,0.0922,-0.264,-0.2992,0.0382,0.0802,-0.2854,1376.96,1675.15,1369.23,1682.88
2021-03-20,2021,226,Bayern Munich,Stuttgart,4,0,H,0.4349,-0.0763,0.0859,-0.0495,0.4608,-0.1043,0.0579,-0.0236,1717.27,1548.08,1734.92,1530.43
2021-03-20,2021,227,Ein Frankfurt,Union Berlin,5,2,H,0.1308,-0.1176,-0.0909,-0.1899,0.1961,-0.1002,-0.0734,-0.1246,1634.54,1540.92,1654.82,1520.63
2021-03-20,2021,228,FC Koln,Dortmund,2,2,D,-0.2355,0.0395,0.1583,-0.0631,-0.2228,0.0456,0.1644,-0.0504,1395.36,1563.24,1399.72,1558.88
2021-03-20,2021,229,Werder Bremen,Wolfsburg,1,2,A,-0.1505,-0.0765,0.0657,-0.2866,-0.1542,-0.064,0.0782,-0.2903,1476.18,1637.53,1462.38,1651.33
2021-03-20,2021,230,Schalke 04,M'gladbach,0,3,A,-0.3511,0.335,-0.0037,0.0134,-0.3773,0.3563,0.0176,-0.0129,1266.58,1463.28,1246.54,1483.32
2021-03-21,2021,231,Freiburg,Augsburg,2,0,H,-0.0511,-0.0363,-0.1925,-0.0183,-0.0455,-0.0584,-0.2147,-0.0126,1492.03,1424.77,1510.02,1406.78
2021-03-21,2021,232,Hoffenheim,Mainz,1,2,A,0.0015,0.0183,-0.2382,-0.0006,-0.0153,0.036,-0.2205,-0.0175,1490.5,1408.16,1463.23,1435.43
2021-03-21,2021,233,Hertha,Leverkusen,3,0,H,-0.2049,0.0508,0.0112,-0.1442,-0.1709,0.0213,-0.0184,-0.1101,1356.6,1532.86,1401.54,1487.92
2021-04-03,2021,234,Augsburg,Hoffenheim,2,1,H,-0.2147,-0.0126,-0.0153,0.036,-0.2054,-0.0196,-0.0223,0.0452,1406.78,1463.23,1427.15,1442.86
2021-04-03,2021,235,Dortmund,Ein Frankfurt,1,2,A,0.1644,-0.0504,0.1961,-0.1002,0.1452,-0.0426,0.204,-0.1194,1558.88,1654.82,1541.51,1672.19
2021-04-03,2021,236,Leverkusen,Schalke 04,2,1,H,-0.0184,-0.1101,-0.3773,0.3563,-0.03,-0.1072,-0.3744,0.3447,1487.92,1246.54,1494.22,1240.24
2021-04-03,2021,237,Mainz,Bielefeld,1,1,D,-0.2205,-0.0175,-0.2992,0.0382,-0.2311,-0.0177,-0.2994,0.0275,1435.43,1369.23,1431.13,1373.53
2021-04-03,2021,238,Wolfsburg,FC Koln,1,0,H,0.0782,-0.2903,-0.2228,0.0456,0.0566,-0.307,-0.2394,0.024,1651.33,1399.72,1657.32,1393.73
2021-04-03,2021,239,RB Leipzig,Bayern Munich,0,1,A,0.0802,-0.2854,0.4608,-0.1043,0.0443,-0.2985,0.4477,-0.1403,1682.88,1734.92,1663.0,1754.81
2021-04-03,2021,240,M'gladbach,Freiburg,2,1,H,0.0176,-0.0129,-0.0455,-0.0584,0.0223,-0.0191,-0.0517,-0.0537,1483.32,1510.02,1501.98,1491.36
2021-04-04,2021,241,Stuttgart,Werder Bremen,1,0,H,0.0579,-0.0236,-0.1542,-0.064,0.0413,-0.0469,-0.1775,-0.0806,1530.43,1462.38,1543.88,1448.93
2021-04-04,2021,242,Union Berlin,Hertha,1,1,D,-0.0734,-0.1246,-0.1709,0.0213,-0.0884,-0.1253,-0.1716,0.0063,1520.63,1401.54,1514.61,1407.56
2021-04-09,2021,243,Bielefeld,Freiburg,1,0,H,-0.2994,0.0275,-0.0517,-0.0537,-0.3053,0.0004,-0.0788,-0.0596,1373.53,1491.36,1397.38,1467.5
2021-04-10,2021,244,Bayern Munich,Union Berlin,1,1,D,0.4477,-0.1403,-0.0884,-0.1253,0.4169,-0.1424,-0.0905,-0.1561,1754.81,1514.61,1745.7,1523.72
2021-04-10,2021,245,Ein Frankfurt,Wolfsburg,4,3,H,0.204,-0.1194,0.0566,-0.307,0.2508,-0.0855,0.0905,-0.2602,1672.19,1657.32,1688.5,1641.01
2021-04-10,2021,246,Hertha,M'gladbach,2,2,D,-0.1716,0.0063,0.0223,-0.0191,-0.162,0.0177,0.0337,-0.0095,1407.56,1501.98,1409.26,1500.29
2021-04-10,2021,247,Werder Bremen,RB Leipzig,1,4,A,-0.1775,-0.0806,0.0443,-0.2985,-0.1804,-0.0274,0.0975,-0.3014,1448.93,1663.0,1430.26,1681.67
2021-04-10,2021,248,Stuttgart,Dortmund,2,3,A,0.0413,-0.0469,0.1452,-0.0426,0.0445,-0.0175,0.1745,-0.0393,1543.88,1541.51,1520.89,1564.5
2021-04-11,2021,249,Schalke 04,Augsburg,1,0,H,-0.3744,0.3447,-0.2054,-0.0196,-0.3792,0.3127,-0.2374,-0.0244,1240.24,1427.15,1267.74,1399.65
2021-04-11,2021,250,FC Koln,Mainz,2,3,A,-0.2394,0.024,-0.2311,-0.0177,-0.2279,0.0614,-0.1937,-0.0062,1393.73,1431.13,1373.0,1451.85
2021-04-12,2021,251,Hoffenheim,Leverkusen,0,0,D,-0.0223,0.0452,-0.03,-0.1072,-0.0547,0.017,-0.0582,-0.1395,1442.86,1494.22,1442.91,1494.17
2021-04-16,2021,252,RB Leipzig,Hoffenheim,0,0,D,0.0975,-0.3014,-0.0547,0.017,0.0562,-0.3208,-0.0741,-0.0243,1681.67,1442.91,1672.59,1451.99
2021-04-17,2021,253,Augsburg,Bielefeld,0,0,D,-0.2374,-0.0244,-0.3053,0.0004,-0.2664,-0.0444,-0.3253,-0.0287,1399.65,1397.38,1397.66,1399.37
2021-04-17,2021,254,Freiburg,Schalke 04,4,0,H,-0.0788,-0.0596,-0.3792,0.3127,-0.0453,-0.0775,-0.3972,0.3462,1467.5,1267.74,1482.86,1252.39
2021-04-17,2021,255,M'gladbach,Ein Frankfurt,4,0,H,0.0337,-0.0095,0.2508,-0.0855,0.0788,-0.0449,0.2154,-0.0405,1500.29,1688.5,1555.41,1633.38
2021-04-17,2021,256,Union Berlin,Stuttgart,2,1,H,-0.0905,-0.1561,0.0445,-0.0175,-0.0835,-0.1609,0.0397,-0.0106,1523.72,1520.89,1540.7,1503.91
2021-04-17,2021,257,Wolfsburg,Bayern Munich,2,3,A,0.0905,-0.2602,0.4169,-0.1424,0.0955,-0.2327,0.4444,-0.1373,1641.01,1745.7,1624.13,1762.57
2021-04-17,2021,258,Leverkusen,FC Koln,3,0,H,-0.0582,-0.1395,-0.2279,0.0614,-0.0351,-0.1588,-0.2471,0.0845,1494.17,1373.0,1512.29,1354.88
2021-04-18,2021,259,Dortmund,Werder Bremen,4,1,H,0.1745,-0.0393,-0.1804,-0.0274,0.2119,-0.0416,-0.1827,0.01,1564.5,1430.26,1581.65,1413.11
2021-04-20,2021,260,FC Koln,RB Leipzig,2,1,H,-0.2471,0.0845,0.0562,-0.3208,-0.228,0.0725,0.0442,-0.3017,1354.88,1672.59,1387.83,1639.64
2021-04-20,2021,261,Bayern Munich,Leverkusen,2,0,H,0.4444,-0.1373,-0.0351,-0.1588,0.4354,-0.1607,-0.0585,-0.1677,1762.57,1512.29,1770.62,1504.25
2021-04-20,2021,262,Bielefeld,Schalke 04,1,0,H,-0.3253,-0.0287,-0.3972,0.3462,-0.3429,-0.0468,-0.4153,0.3287,1399.37,1252.39,1409.11,1242.65
2021-04-20,2021,263,Ein Frankfurt,Augsburg,2,0,H,0.2154,-0.0405,-0.2664,-0.0444,0.2117,-0.0609,-0.2869,-0.0481,1633.38,1397.66,1642.01,1389.03
2021-04-21,2021,264,Dortmund,Union Berlin,2,0,H,0.2119,-0.0416,-0.0835,-0.1609,0.2131,-0.0662,-0.108,-0.1597,1581.65,1540.7,1601.49,1520.86
2021-04-21,2021,265,Hoffenheim,M'gladbach,3,2,H,-0.0741,-0.0243,0.0788,-0.0449,-0.0468,-0.0136,0.0894,-0.0176,1451.99,1555.41,1475.04,1532.36
2021-04-21,2021,266,Stuttgart,Wolfsburg,1,3,A,0.0397,-0.0106,0.0955,-0.2327,0.0293,0.0192,0.1253,-0.243,1503.91,1624.13,1482.56,1645.48
2021-04-21,2021,267,Werder Bremen,Mainz,0,1,A,-0.1827,0.01,-0.1937,-0.0062,-0.2132,0.0069,-0.1969,-0.0366,1413.11,1451.85,1392.46,1472.5
2021-04-23,2021,268,Augsburg,FC Koln,2,3,A,-0.2869,-0.0481,-0.228,0.0725,-0.2766,-0.0092,-0.1891,0.0828,1389.03,1387.83,1366.1,1410.75
2021-04-24,2021,269,Freiburg,Hoffenheim,1,1,D,-0.0453,-0.0775,-0.0468,-0.0136,-0.06,-0.082,-0.0514,-0.0283,1482.86,1475.04,1480.66,1477.24
2021-04-24,2021,270,Leverkusen,Ein Frankfurt,3,1,H,-0.0585,-0.1677,0.2117,-0.0609,-0.0312,-0.1768,0.2027,-0.0336,1504.25,1642.01,1537.51,1608.75
2021-04-24,2021,271,Mainz,Bayern Munich,2,1,H,-0.1969,-0.0366,0.4354,-0.1607,-0.1826,-0.058,0.414,-0.1464,1472.5,1770.62,1504.76,1738.35
2021-04-24,2021,272,Wolfsburg,Dortmund,0,2,A,0.1253,-0.243,0.2131,-0.0662,0.0862,-0.23,0.2262,-0.1052,1645.48,1601.49,1611.77,1635.2
2021-04-24,2021,273,Union Berlin,Werder Bremen,3,1,H,-0.108,-0.1597,-0.2132,0.0069,-0.0813,-0.1588,-0.2123,0.0336,1520.86,1392.46,1534.92,1378.4
2021-04-25,2021,274,RB Leipzig,Stuttgart,2,0,H,0.0442,-0.3017,0.0293,0.0192,0.045,-0.3229,0.0082,0.02,1639.64,1482.56,1652.06,1470.14
2021-04-25,2021,275,M'gladbach,Bielefeld,5,0,H,0.0894,-0.0176,-0.3429,-0.0468,0.151,-0.037,-0.3622,0.0148,1532.36,1409.11,1553.92,1387.55
2021-05-03,2021,276,Mainz,Hertha,1,1,D,-0.1826,-0.058,-0.162,0.0177,-0.1938,-0.0604,-0.1643,0.0065,1504.76,1409.26,1499.48,1414.53
2021-05-06,2021,277,Hertha,Freiburg,3,0,H,-0.1643,0.0065,-0.06,-0.082,-0.1331,-0.0198,-0.0863,-0.0508,1414.53,1480.66,1449.41,1445.78
2021-05-07,2021,278,Stuttgart,Augsburg,2,1,H,0.0082,0.02,-0.2766,-0.0092,0.0114,0.0185,-0.2781,-0.0059,1470.14,1366.1,1481.81,1354.43
2021-05-08,2021,279,Dortmund,RB Leipzig,3,2,H,0.2262,-0.1052,0.045,-0.3229,0.2528,-0.0914,0.0588,-0.2963,1635.2,1652.06,1653.3,1633.97
2021-05-08,2021,280,Hoffenheim,Schalke 04,4,2,H,-0.0514,-0.0283,-0.4153,0.3287,-0.0199,-0.0062,-0.3932,0.3601,1477.24,1242.65,1485.92,1233.97
2021-05-08,2021,281,Werder Bremen,Leverkusen,0,0,D,-0.2123,0.0336,-0.0312,-0.1768,-0.2372,0.0057,-0.0591,-0.2017,1378.4,1537.51,1382.46,1533.46
2021-05-08,2021,282,Wolfsburg,Union Berlin,3,0,H,0.0862,-0.23,-0.0813,-0.1588,0.112,-0.2504,-0.1017,-0.133,1611.77,1534.92,1633.45,1513.24
2021-05-08,2021,283,Bayern Munich,M'gladbach,6,0,H,0.414,-0.1464,0.151,-0.037,0.4803,-0.1744,0.1231,0.0294,1738.35,1553.92,1754.83,1537.44
2021-05-09,2021,284,FC Koln,Freiburg,1,4,A,-0.1891,0.0828,-0.0863,-0.0508,-0.198,0.1351,-0.034,-0.0597,1410.75,1445.78,1375.98,1480.55
2021-05-09,2021,285,Ein Frankfurt,Mainz,1,1,D,0.2027,-0.0336,-0.1938,-0.0604,0.1803,-0.0357,-0.196,-0.0828,1608.75,1499.48,1603.03,1505.2
